Gene_name,GENE_ID,TB_HIGH1,TB_HIGH2,TB_HIGH3,TB_LOW1,TB_LOW2,TB_LOW3,TB_AM1,TB_AM2,TB_AM3,TB_IM1,TB_IM2,TB_IM3
AckA,Rv0409,52.47928743,46.90898583,33.81118148,49.97597297,62.09852414,14.68376476,47.53303842,37.8931459,71.49159993,46.59654484,59.80851669,63.45676855
PknG,Rv0410c,252.9501654,132.9087932,178.2771387,116.0156515,94.5591163,78.31341206,301.7027578,78.53217194,121.1594483,128.3093264,109.3374446,88.6767663
GlnH,Rv0411c,117.5536038,59.41804872,104.5072882,110.661083,47.9852232,55.47200021,207.296862,48.32749042,53.43056416,63.47935094,58.87400862,47.18580225
MutT3,Rv0413,53.52887318,35.9635558,34.57961742,133.8642133,45.16256301,164.7844712,75.26064417,40.08985001,39.13224417,39.16811016,39.24933908,37.42322248
ThiE,Rv0414c,10.49585749,0,2.305307828,0,5.645320376,0,11.88325961,8.237640413,6.772888415,14.85686937,14.95212917,4.881289888
ThiO,Rv0415,45.13218719,31.27265722,29.96900176,24.98798648,5.645320376,9.789176508,60.73666021,38.44232193,25.58646734,51.32373055,34.57679871,45.55870562
ThiS,Rv0416,0,0,0,0,0,0,4.621267625,2.19670411,0,4.051873464,6.541556513,0.813548315
ThiG,Rv0417,17.84295773,7.818164305,30.7374377,0,0,16.31529418,18.4850705,19.22116096,27.09155366,23.63592854,18.69016147,8.135483147
LpqL,Rv0418,83.96685988,92.2543388,69.92767078,0,114.3177376,106.0494122,134.0167611,150.4742315,145.9933725,99.94621212,118.6825253,104.1341843
LpqM,Rv0419,311.7269673,428.4354039,275.1000675,314.1346872,258.2734072,370.3571779,239.6457354,227.9080514,184.3730735,230.2814752,237.3650506,205.8277236
ThiD,Rv0422c,64.02473066,87.56344022,86.06482557,0,62.09852414,71.78729439,81.20227397,74.68793974,72.24414309,121.5562039,97.18883963,105.7612809
ThiC,Rv0423c,398.8425845,315.8538379,348.101482,217.7524536,324.6059216,417.671531,310.945293,276.7847179,295.7494608,399.1095362,325.2088095,331.1141641
CtpH,Rv0425c,713.718309,834.9799478,639.3387043,769.2730125,910.3079106,491.0903548,695.830868,675.4865139,830.8076455,1017.695552,967.2158559,877.0050833
XthA,Rv0427c,79.76851689,73.49074447,59.16956758,173.1310492,105.849757,0,64.03756565,66.45029933,45.15258943,82.38809378,73.82613779,73.21934832
Def,Rv0429c,11.54544323,12.50906289,7.684359426,0,14.11330094,0,32.34887337,25.81127329,34.61698523,15.53218161,16.82114532,18.71161124
SodC,Rv0432,98.66106036,131.3451603,121.4128789,149.9279189,138.3103492,89.73411799,158.4434614,146.0808233,130.1899662,102.6474611,83.17121853,119.5916023
PssA,Rv0436c,50.38011593,39.09082153,30.7374377,167.7764807,141.1330094,63.6296473,46.21267625,43.9340822,66.97634099,43.89529586,28.0352422,26.03354607
Psd,Rv0437c,25.19005797,71.92711161,41.4955409,76.74881563,39.51724263,22.84141185,48.19321951,33.49973768,35.36952839,36.46686118,23.36270183,35.79612585
MoeA2,Rv0438c,15.74378623,17.19996147,31.50587365,0,28.22660188,24.47294127,48.19321951,37.8931459,41.38987364,38.49279791,47.65991174,39.86386742
GroEL2,Rv0440,624.5035204,489.4170855,471.0512328,1092.331981,503.8448436,585.719061,3449.446191,314.6778638,671.2684962,403.836722,337.3574145,349.8257753
PPE10,Rv0442c,30.43798671,65.67258016,40.72710496,17.84856177,77.62315517,21.20988243,36.970141,36.79479384,23.32883787,40.51873464,50.46343596,46.37225394
RskA,Rv0444c,28.33881521,87.56344022,33.81118148,207.0433166,119.963058,61.99811788,67.3384711,65.35194728,77.51194519,77.66090807,78.49867816,62.64322023
SigK,Rv0445c,46.18177294,35.9635558,33.81118148,0,112.9064075,27.7360001,42.9117708,33.49973768,43.64750312,66.18059992,48.59441981,55.3212854
UfaA1,Rv0447c,97.61147462,100.0725031,76.84359426,294.5012693,111.4950774,148.469177,72.61991981,60.40936303,103.0984125,158.6983774,118.6825253,151.3199865
MmpL4,Rv0450c,549.9829322,458.1444283,541.7473395,205.2584604,392.3497661,406.2508251,411.2928186,156.5151678,231.7832924,282.9558303,228.954478,284.7419102
MmpS4,Rv0451c,68.22307366,40.65445439,54.55895193,0,8.467980564,32.63058836,64.69774674,26.90962535,41.38987364,42.54467138,32.70778257,43.93160899
PPE11,Rv0453,131.1982186,79.74527591,82.22264586,21.41827413,5.645320376,40.78823545,18.4850705,16.47528083,18.81357893,35.79154894,24.29720991,13.01677304
MazF1,Rv0456A,2.099171497,7.818164305,7.684359426,0,0,0,5.941629803,6.040936303,4.515258943,7.428434685,5.60704844,12.20322472
EchA2,Rv0456c,7.34710024,0,3.07374377,0,11.29064075,0,21.78597594,12.63104863,3.762715786,4.051873464,9.345080733,7.321934832
UmaA,Rv0469,798.7347546,670.7984974,745.3828643,638.9785115,838.3300758,1166.543534,330.0905446,286.1207103,237.8036377,354.5389281,323.3397934,407.5877057
HbhA,Rv0475,221.4625929,270.508485,197.4880373,130.294501,203.2315335,200.6781184,251.528995,136.7448309,183.6205304,290.384265,261.6622605,225.3528832
DeoC,Rv0478,99.71064611,142.2905904,82.22264586,119.5853639,71.97783479,140.3115299,81.20227397,116.4253178,116.6441894,114.1277692,119.6170334,152.1335349
MurB,Rv0482,28.33881521,23.45449292,17.67402668,14.27884942,8.467980564,40.78823545,27.06742466,9.885168495,12.79323367,12.83093264,17.75565339,25.21999776
LprQ,Rv0483,531.0903888,614.5077144,489.4936954,753.2093069,623.8079015,481.3011783,438.3602432,440.9883501,464.319128,327.5264384,382.213802,346.5715821
MshA,Rv0486,377.8508695,594.1804872,481.0409001,323.0589681,269.564048,574.2983551,402.0502833,592.5609337,550.1090479,640.8713196,606.4957396,656.53349
Gpm1,Rv0489,75.5701739,48.47261869,62.24331135,123.1550762,38.10591254,141.9430594,84.50317942,75.7862918,76.75940203,66.85591216,77.56417009,101.6935393
SenX3,Rv0490,561.5283755,311.1629393,443.3875389,696.0939092,258.2734072,412.7769427,275.2955142,329.5056165,328.1088165,260.6705262,334.5538903,290.4367484
RegX3,Rv0491,157.4378623,89.12707308,119.1075711,355.1863793,63.50985423,96.26023566,93.08553358,109.2860295,97.07806728,60.10278972,87.84375889,79.72773484
ProC,Rv0500,30.43798671,81.30890877,33.04274553,41.05169208,135.487689,13.05223534,52.15430605,93.35992468,75.25431572,56.7262285,71.02261357,47.99935057
GalE2,Rv0501,176.3304058,193.8904748,164.4452917,82.10338416,198.9975433,197.4150596,168.3461777,177.3838569,155.0238904,135.0624488,143.9142433,134.2354719
CmaA2,Rv0503c,53.52887318,51.59988441,69.92767078,21.41827413,98.79310658,24.47294127,191.4525159,75.23711577,94.8204378,89.81652846,81.30220238,77.2870899
SerB1,Rv0505c,68.22307366,46.90898583,35.34805336,32.12741119,64.92118432,30.99905894,122.1335015,65.9011233,115.8916462,63.47935094,55.13597633,52.88064046
MmpS2,Rv0506,4.198342994,7.818164305,8.452795369,17.84856177,12.70197085,39.15670603,62.05702239,34.04891371,22.57629472,14.18155713,20.55917761,17.08451461
MmpL2,Rv0507,70.32224515,85.99980736,89.90700529,83.88824034,98.79310658,48.94588254,113.5511473,88.41734043,94.8204378,72.25841012,97.18883963,98.43934608
HemA,Rv0509,422.9830567,536.3260713,504.8624143,512.2537229,599.8152899,628.1388259,690.5494193,602.4461022,540.3259869,588.8722768,556.9668117,646.7709102
HemC,Rv0510,283.3881521,358.0719252,257.4260408,399.8077837,290.7339994,287.1491776,293.1204036,353.1201857,451.5258943,356.5648649,415.8560926,378.2999663
HemD,Rv0511,560.4787897,512.8715784,601.6853431,763.9184439,987.9310658,512.3002372,782.9747718,851.2228427,1015.933262,822.5303133,736.3923618,930.699272
HemB,Rv0512,239.3055507,212.6540691,202.0986529,278.4375637,208.8768539,216.9934126,238.9855543,326.7597364,433.4648585,392.3564138,344.8334791,401.8928675
GabP,Rv0522,52.47928743,85.99980736,63.01174729,37.48197973,46.5738931,19.57835302,75.26064417,62.60606714,74.50177256,67.53122441,75.69515394,61.82967192
HemL,Rv0524,234.0576219,229.8540306,238.9835782,258.8041457,342.9532128,216.9934126,298.4018523,269.6454295,348.4274818,348.4611179,294.3700431,289.6232
CcdA,Rv0527,65.07431641,29.70902436,59.93800352,32.12741119,45.16256301,91.3656474,92.42535249,118.6220219,187.3832461,151.2699427,153.259324,143.1845034
CcsA,Rv0529,46.18177294,21.89086005,56.09582381,0,33.87192226,106.0494122,118.8325961,90.61404454,145.9933725,132.3611998,123.3550657,91.93095956
PE_PGRS6,Rv0532,23.09088647,14.07269575,17.67402668,0,15.52463103,22.84141185,18.4850705,16.47528083,35.36952839,14.18155713,10.27958881,13.83032135
FabH,Rv0533c,35.68591545,60.98168158,42.26397684,82.10338416,43.75123291,114.2070593,52.15430605,24.16374521,33.86444207,18.23343059,40.18384715,21.9658045
MenA,Rv0534c,15.74378623,4.690898583,9.221231311,23.20313031,14.11330094,35.89364719,19.80543268,19.77033699,18.06103577,12.15562039,13.08311303,14.64386966
Pnp,Rv0535,24.14047222,20.32722719,15.36871885,0,2.822660188,0,19.80543268,19.22116096,17.30849262,19.58405508,38.31483101,13.83032135
GalE3,Rv0536,27.28922946,46.90898583,19.21089857,0,46.5738931,40.78823545,20.46561377,10.98352055,9.030517886,17.55811835,13.08311303,21.9658045
MenE,Rv0542c,108.1073321,146.9814889,99.1282366,114.2307954,186.2955724,22.84141185,151.1814694,157.0643439,279.1935113,268.7742731,267.269309,222.9122382
PitA,Rv0545c,308.5782101,337.744698,329.6590194,574.7236891,275.2093683,363.8310602,569.0760989,644.1834803,687.8244457,690.8444257,768.1656363,687.4483259
VapC3,Rv0549c,25.19005797,17.19996147,21.51620639,0,0,0,26.40724357,13.72940069,16.55594946,20.25936732,18.69016147,26.84709439
VapB3,Rv0550c,3.148757246,6.254531444,16.90559074,0,0,26.10447069,4.621267625,3.295056165,11.28814736,7.428434685,4.672540367,6.508386518
FadD8,Rv0551c,50.38011593,79.74527591,63.78018324,51.76082915,124.1970483,83.20800031,72.61991981,84.57310824,94.06789465,83.73871827,65.41556513,69.96515507
MenC,Rv0553,23.09088647,42.21808725,31.50587365,16.0637056,5.645320376,76.68188264,22.44615703,23.06539316,31.6068126,41.19404689,34.57679871,40.67741574
BpoC,Rv0554,27.28922946,12.50906289,10.7581032,0,31.04926207,45.6828237,36.970141,23.61456918,29.34918313,16.20749386,24.29720991,18.71161124
MenD,Rv0555,138.5453188,242.3630935,146.771265,162.4219121,146.7783298,109.312471,188.1516104,133.4497747,208.4544545,175.5811835,148.5867837,161.8961146
PimB,Rv0557,16.79337198,34.39992294,26.12682205,30.34255502,25.40394169,0,22.44615703,24.16374521,17.30849262,17.55811835,15.88663725,23.59290113
GrcC1,Rv0562,157.4378623,123.526996,199.7933451,310.5649749,211.6995141,192.5204713,212.5783107,296.5550549,251.3494145,245.1383446,310.2566803,279.8606203
HtpX,Rv0563,708.4703803,639.5258402,576.326957,596.1419633,348.5985332,451.9336488,221.820846,240.5391001,252.1019577,329.5523751,267.269309,318.0973911
GpdA1,Rv0564c,35.68591545,37.52718866,34.57961742,17.84856177,7.05665047,65.26117672,36.970141,35.14726576,18.06103577,41.19404689,34.57679871,28.47419102
Cyp135B1,Rv0568,332.7186823,453.4535297,296.6162739,512.2537229,261.0960674,252.8870598,290.4796793,222.9654672,254.3595871,258.6445895,299.9770915,226.1664315
NrdZ,Rv0570,1995.262508,1094.543003,1404.700903,854.946109,426.2216884,633.0334142,219.1801216,229.5555795,187.3832461,580.0932177,417.7251088,339.2496472
PncB2,Rv0573c,38.8346727,32.83629008,22.28464234,30.34255502,59.27586395,0,7.922173071,18.12280891,5.2678021,16.20749386,19.62466954,8.949031462
PE_PGRS7,Rv0578c,305.4294528,236.108562,229.7623468,198.1190357,251.2167567,210.4672949,233.0439245,183.9739692,252.1019577,172.8799345,143.9142433,169.2180495
VapB26,Rv0581,179.479163,232.9812963,139.0869056,331.983249,173.5936016,153.3637653,46.21267625,68.09782741,85.03737676,23.63592854,56.0704844,27.6606427
VapC26,Rv0582,53.52887318,6.254531444,41.4955409,48.19111679,33.87192226,52.20894137,66.01810892,54.91760275,68.4814273,54.70029177,52.33245211,44.74515731
LpqN,Rv0583c,0,3.127265722,6.147487541,0,0,45.6828237,20.46561377,10.98352055,4.515258943,6.077810197,5.60704844,4.067741574
Mce2R,Rv0586,2.099171497,0,1.536871885,0,0,0,3.961086535,9.885168495,0,6.753122441,10.27958881,3.254193259
YrbE2A,Rv0587,4.198342994,0,2.305307828,0,0,0,9.902716338,11.53269658,13.54577683,9.454371417,5.60704844,5.694838203
YrbE2B,Rv0588,28.33881521,15.63632861,34.57961742,37.48197973,9.879310658,9.789176508,9.902716338,11.53269658,5.2678021,16.20749386,12.14860495,10.57612809
Mce2A,Rv0589,16.79337198,10.94543003,11.52653914,10.70913706,11.29064075,53.84047079,7.261991981,19.22116096,4.515258943,13.50624488,10.27958881,13.01677304
Mce2B,Rv0590,16.79337198,6.254531444,16.1371548,23.20313031,7.05665047,0,3.300905446,4.39340822,4.515258943,8.103746929,6.541556513,8.949031462
Mce2C,Rv0591,9.446271737,6.254531444,12.29497508,0,12.70197085,0,2.640724357,8.237640413,0.752543157,4.051873464,4.672540367,2.440644944
Mce2D,Rv0592,5.247928743,3.127265722,1.536871885,0,2.822660188,0,1.320362178,3.844232193,3.010172629,10.12968366,7.476064587,7.321934832
LprL,Rv0593,9.446271737,3.127265722,5.379051598,0,11.29064075,0,2.640724357,3.844232193,1.505086314,2.701248976,1.869016147,5.694838203
Mce2F,Rv0594,37.78508695,20.32722719,37.65336119,0,4.233990282,58.73505905,13.20362178,25.81127329,31.6068126,27.01248976,28.96975027,38.23677079
VapC4,Rv0595c,6.297514491,10.94543003,6.915923484,0,0,0,7.922173071,7.139288358,8.277974729,6.753122441,4.672540367,7.321934832
VapB4,Rv0596c,2.099171497,0,8.452795369,0,21.16995141,0,5.281448714,5.491760275,0,2.025936732,6.541556513,4.067741574
VapC27,Rv0598c,8.396685988,0,14.60028291,21.41827413,8.467980564,119.1016475,40.93122753,36.24561782,25.58646734,19.58405508,14.95212917,25.21999776
VapB27,Rv0599c,3.148757246,3.127265722,19.21089857,0,8.467980564,27.7360001,5.941629803,12.08187261,11.28814736,4.051873464,10.27958881,4.067741574
TcrA,Rv0602c,2.099171497,0,0,0,0,0,0.660181089,2.745880138,0,0,1.869016147,0.813548315
LpqO,Rv0604,16.79337198,21.89086005,16.1371548,0,16.93596113,29.36752952,38.95068426,20.86868905,23.32883787,33.7656122,27.10073413,23.59290113
VapB28,Rv0608,80.81810264,75.05437733,48.41146439,19.63341795,63.50985423,32.63058836,63.37738456,127.4088384,90.30517886,72.93372236,87.84375889,89.49031462
VapC28,Rv0609,43.03301569,65.67258016,53.02208004,28.55769884,8.467980564,45.6828237,86.48372269,160.9085761,146.7459156,123.5821407,150.4557998,151.3199865
VapC29,Rv0617,48.28094443,76.61801019,72.23297861,162.4219121,53.63054357,53.84047079,17.16470832,37.8931459,37.62715786,32.41498772,20.55917761,39.86386742
GalTa,Rv0618,23.09088647,35.9635558,33.81118148,28.55769884,5.645320376,58.73505905,19.14525159,29.65550549,24.08138103,25.66186527,24.29720991,35.79612585
GalTb,Rv0619,5.247928743,0,1.536871885,0,0,0,3.961086535,13.18022466,11.28814736,3.37656122,3.738032293,6.508386518
GalK,Rv0620,1.049585749,6.254531444,3.842179713,0,5.645320376,0,2.640724357,4.39340822,3.762715786,2.025936732,0,1.627096629
VapB30,Rv0623,47.23135868,75.05437733,33.81118148,48.19111679,21.16995141,58.73505905,20.46561377,18.67198494,31.6068126,20.25936732,22.42819376,21.15225618
VapC30,Rv0624,9.446271737,40.65445439,30.7374377,23.20313031,16.93596113,6.526117672,17.16470832,12.08187261,24.08138103,20.25936732,22.42819376,22.77935281
VapB5,Rv0626,47.23135868,103.1997688,69.92767078,101.7368021,39.51724263,0,29.70814901,36.79479384,44.40004627,25.66186527,34.57679871,26.03354607
VapC5,Rv0627,71.3718309,40.65445439,80.68577398,42.83654826,14.11330094,60.36658846,39.61086535,49.42584248,47.4102189,48.62248157,47.65991174,43.93160899
RecD,Rv0629c,13.64461473,31.27265722,35.34805336,53.54568532,1.411330094,8.15764709,25.08688139,28.55715343,28.59663997,16.8828061,15.88663725,19.52515955
RecC,Rv0631c,10.49585749,35.9635558,6.915923484,42.83654826,14.11330094,47.31435312,40.27104644,28.0079774,22.57629472,14.85686937,10.27958881,17.89806292
EchA3,Rv0632c,143.7932476,137.5996918,140.6237775,269.5132828,175.0049317,171.3105889,196.0737835,209.7852425,218.9900587,172.8799345,171.9494855,173.285791
HadA,Rv0635,66.12390216,96.94523738,56.09582381,30.34255502,62.09852414,42.41976487,119.4927771,102.1467411,138.4679409,41.86935913,61.67753284,87.86321799
HadB,Rv0636,59.82638767,62.54531444,45.33772061,14.27884942,57.86453385,112.5755298,126.094588,93.90910071,85.03737676,48.62248157,57.00499247,64.27031686
HadC,Rv0637,76.61975964,82.87254163,55.32738787,187.4098986,47.9852232,60.36658846,119.4927771,92.81074865,121.9119915,46.59654484,71.02261357,56.94838203
NusG,Rv0639,675.9332221,547.2715014,704.6557594,624.6996621,592.7586395,735.8197675,402.0502833,533.7990988,534.3056416,453.1345158,542.0146825,634.5676855
RplK,Rv0640,259.2476799,139.1633246,223.6148593,60.68511003,191.9408928,176.2051771,206.6366809,202.6459542,182.8679872,207.9961712,226.1509537,183.0483708
RplA,Rv0641,671.7348791,924.1070209,873.7116668,1126.244248,887.7266291,928.3402388,559.1733826,581.5774131,613.3226731,742.1681562,735.4578537,641.076072
MmaA4,Rv0642c,168.9833055,162.6178175,155.9924964,203.4736042,122.7857182,101.1548239,269.3538844,186.7198494,168.5696672,158.6983774,131.7656383,144.8116
MmaA3,Rv0643c,69.2726594,48.47261869,43.80084873,62.46996621,0,26.10447069,109.5900608,74.13876372,73.7492294,51.32373055,64.48105706,45.55870562
MmaA2,Rv0644c,12.59502898,31.27265722,40.72710496,32.12741119,60.68719404,13.05223534,77.90136853,50.52419453,74.50177256,30.38905098,24.29720991,56.94838203
MmaA1,Rv0645c,23.09088647,14.07269575,14.60028291,19.63341795,15.52463103,19.57835302,46.21267625,28.0079774,45.15258943,24.98655303,28.96975027,30.91483596
LipG,Rv0646c,37.78508695,106.3270346,57.6326957,0,76.21182508,39.15670603,56.77557367,66.45029933,151.2611746,57.40154075,80.36769431,75.65999327
FabD2,Rv0649,3.148757246,12.50906289,0.768435943,0,0,0,6.601810892,6.040936303,9.030517886,1.350624488,0.934508073,1.627096629
RplJ,Rv0651,45.13218719,92.2543388,29.96900176,83.88824034,91.73645611,50.57741196,74.60046308,26.90962535,45.90513259,36.46686118,42.0528633,32.54193259
RplL,Rv0652,19.94212922,15.63632861,42.26397684,0,98.79310658,13.05223534,68.65883328,25.26209727,36.8746147,23.63592854,29.90425835,22.77935281
Mkl,Rv0655,371.553355,567.5987286,564.8004178,392.668359,406.4630671,460.0912959,767.1304257,562.3562522,551.6141342,524.0423014,553.2287794,598.7715596
VapC6,Rv0656c,25.19005797,6.254531444,15.36871885,23.20313031,0,13.05223534,7.261991981,15.9261048,29.34918313,16.8828061,14.95212917,12.20322472
VapB6,Rv0657c,0,3.127265722,0,0,0,0,1.320362178,20.31951302,3.762715786,0,1.869016147,7.321934832
MazF2,Rv0659c,78.71893114,153.2360204,76.07515832,76.74881563,49.39655329,132.1538829,120.8131393,110.3843815,130.1899662,120.2055794,139.2417029,126.0999888
MazE2,Rv0660c,113.3552608,117.2724646,138.3184697,157.0673436,84.67980564,61.99811788,54.13484932,53.27007467,47.4102189,51.99904279,69.15359743,55.3212854
VapC7,Rv0661c,0,0,3.07374377,0,2.822660188,0,6.601810892,0,0,1.350624488,1.869016147,2.440644944
VapB7,Rv0662c,0,0,4.610615656,0,0,14.68376476,2.640724357,0.549176028,0,3.37656122,3.738032293,0.813548315
AtsD,Rv0663,124.9007041,95.38160452,127.5603665,121.3702201,258.2734072,154.9952947,198.0543268,220.219587,194.9086777,145.1921325,180.3600582,170.8451461
VapB8,Rv0664,7.34710024,0,2.305307828,0,0,0,9.242535249,10.98352055,11.28814736,6.077810197,9.345080733,7.321934832
VapC8,Rv0665,8.396685988,3.127265722,1.536871885,0,33.87192226,0,7.922173071,13.18022466,8.277974729,6.077810197,7.476064587,11.38967641
RpoB,Rv0667,6894.728782,5216.279224,8482.764371,5665.133507,6270.539608,5658.144021,2236.69353,2904.59201,2859.663997,3797.280748,3630.563865,3303.819706
RpoC,Rv0668,5325.598088,5099.00676,6510.189306,3876.707617,5405.39426,4845.642371,2303.37182,2737.642497,3345.806877,4170.728419,3571.689856,3281.853902
LpqP,Rv0671,107.0577464,96.94523738,115.2653914,96.38223358,64.92118432,52.20894137,81.20227397,109.2860295,102.3458694,106.6993346,110.2719527,113.8967641
