TF,Gene,Input
Rv0757,Rv2904c,1
Rv0757,Rv2905,1
Rv0757,Rv2971,1
Rv0757,Rv3116,1
Rv0757,Rv3117,1
Rv0757,Rv3118,1
Rv0757,Rv3119,1
Rv0757,Rv3120,1
Rv0757,Rv3152,1
Rv0757,Rv3153,1
Rv0757,Rv3154,1
Rv0757,Rv3155,1
Rv0757,Rv3156,1
Rv0757,Rv3157,1
Rv0757,Rv3158,1
Rv0757,Rv3196A,1
Rv0757,Rv3197,1
Rv0757,Rv3312A,1
Rv0757,Rv3477,1
Rv0757,Rv3478,1
Rv0757,Rv3488,1
Rv0757,Rv3492c,1
Rv0757,Rv3493c,1
Rv0757,Rv3494c,1
Rv0757,Rv3495c,1
Rv0757,Rv3496c,1
Rv0757,Rv3497c,1
Rv0757,Rv3498c,1
Rv0757,Rv3499c,1
Rv0757,Rv3500c,1
Rv0757,Rv3501c,1
Rv0757,Rv3662c,1
Rv0757,Rv3663c,1
Rv0757,Rv3664c,1
Rv0757,Rv3685c,1
Rv0757,Rv3686c,1
Rv0757,Rv3707c,1
Rv0757,Rv3750c,1
Rv0757,Rv3767c,1
Rv0757,Rv3768,1
Rv0757,Rv3778c,1
Rv0757,Rv3779,1
Rv0757,Rv3780,1
Rv0757,Rv3781,1
Rv0757,Rv3782,1
Rv0757,Rv3783,1
Rv0757,Rv3804c,1
Rv0757,Rv3825c,1
Rv0757,Rv3863,1
Rv0757,Rv3880c,1
Rv0757,Rv3881c,1
Rv0767c,Rv0042c,1
Rv0767c,Rv0207c,1
Rv0767c,Rv0208c,1
Rv0767c,Rv0209,1
Rv0767c,Rv0210,1
Rv0767c,Rv0217c,1
Rv0767c,Rv0218,1
Rv0767c,Rv0219,1
Rv0767c,Rv0220,1
Rv0767c,Rv0246,1
Rv0767c,Rv0311,1
Rv0767c,Rv0402c,1
Rv0767c,Rv0403c,1
Rv0767c,Rv0420c,1
Rv0767c,Rv0449c,1
Rv0767c,Rv0450c,1
Rv0767c,Rv0451c,1
Rv0767c,Rv0454,1
Rv0767c,Rv0492c,1
Rv0767c,Rv0493c,1
Rv0767c,Rv0494,1
Rv0767c,Rv0501,1
Rv0767c,Rv0502,1
Rv0767c,Rv0524,1
Rv0767c,Rv0525,1
Rv0767c,Rv0526,1
Rv0767c,Rv0527,1
Rv0767c,Rv0528,1
Rv0767c,Rv0529,1
Rv0767c,Rv0576,1
Rv0767c,Rv0577,1
Rv0767c,Rv0581,1
Rv0767c,Rv0582,1
Rv0767c,Rv0634A,1
Rv0767c,Rv0643c,1
Rv0767c,Rv0776c,1
Rv0767c,Rv0902c,1
Rv0767c,Rv0903c,1
Rv0767c,Rv0928,1
Rv0767c,Rv0929,1
Rv0767c,Rv0930,1
Rv0767c,Rv0989c,1
Rv0767c,Rv1085c,1
Rv0767c,Rv1086,1
Rv0767c,Rv1097c,1
Rv0767c,Rv1098c,1
Rv0767c,Rv1099c,1
Rv0767c,Rv1331,1
Rv0767c,Rv1332,1
Rv0767c,Rv1333,1
Rv0767c,Rv1334,1
Rv0767c,Rv1335,1
Rv0767c,Rv1336,1
Rv0767c,Rv1337,1
Rv0767c,Rv1338,1
Rv0767c,Rv1339,1
Rv0767c,Rv1340,1
Rv0767c,Rv1341,1
Rv0767c,Rv1367c,1
Rv0767c,Rv1368,1
Rv0767c,Rv1568,1
Rv0767c,Rv1569,1
Rv0767c,Rv1570,1
Rv0767c,Rv1571,1
Rv0767c,Rv1627c,1
Rv0767c,Rv1628c,1
Rv0767c,Rv1820,1
Rv0767c,Rv1821,1
Rv0767c,Rv1822,1
Rv0767c,Rv1823,1
Rv0767c,Rv1824,1
Rv0767c,Rv1825,1
Rv0767c,Rv1826,1
Rv0767c,Rv1848,1
Rv0767c,Rv1849,1
Rv0767c,Rv1850,1
Rv0767c,Rv1851,1
Rv0767c,Rv1852,1
Rv0767c,Rv1853,1
Rv0767c,Rv1902c,1
Rv0767c,Rv1907c,1
Rv0767c,Rv1908c,1
Rv0767c,Rv1909c,1
Rv0767c,Rv1994c,1
Rv0767c,Rv2047c,1
Rv0767c,Rv2048c,1
Rv0767c,Rv2049c,1
Rv0767c,Rv2050,1
Rv0767c,Rv2055c,1
Rv0767c,Rv2056c,1
Rv0767c,Rv2057c,1
Rv0767c,Rv2058c,1
Rv0767c,Rv2242,1
Rv0767c,Rv2250c,1
Rv0767c,Rv2281,1
Rv0767c,Rv2526,1
Rv0767c,Rv2527,1
Rv0767c,Rv2530A,1
Rv0767c,Rv2530c,1
Rv0767c,Rv2531c,1
Rv0767c,Rv2638,1
Rv0767c,Rv2670c,1
Rv0767c,Rv2671,1
Rv0767c,Rv2757c,1
Rv0767c,Rv2758c,1
Rv0767c,Rv2759c,1
Rv0767c,Rv2760c,1
Rv0767c,Rv2761c,1
Rv0767c,Rv2762c,1
Rv0767c,Rv2793c,1
Rv0767c,Rv2794c,1
Rv0767c,Rv2795c,1
Rv0767c,Rv2930,1
Rv0767c,Rv2931,1
Rv0767c,Rv2932,1
Rv0767c,Rv2933,1
Rv0767c,Rv2934,1
Rv0767c,Rv2935,1
Rv0767c,Rv2936,1
Rv0767c,Rv2937,1
Rv0767c,Rv2938,1
Rv0767c,Rv2984,1
Rv0767c,Rv3097c,1
Rv0767c,Rv3110,1
Rv0767c,Rv3111,1
Rv0767c,Rv3112,1
Rv0767c,Rv3124,1
Rv0767c,Rv3152,1
Rv0767c,Rv3153,1
Rv0767c,Rv3154,1
Rv0767c,Rv3155,1
Rv0767c,Rv3156,1
Rv0767c,Rv3157,1
Rv0767c,Rv3158,1
Rv0767c,Rv3196A,1
Rv0767c,Rv3197,1
Rv0767c,Rv3198A,1
Rv0767c,Rv3198c,1
Rv0767c,Rv3225c,1
Rv0767c,Rv3492c,1
Rv0767c,Rv3493c,1
Rv0767c,Rv3494c,1
Rv0767c,Rv3495c,1
Rv0767c,Rv3496c,1
Rv0767c,Rv3497c,1
Rv0767c,Rv3498c,1
Rv0767c,Rv3499c,1
Rv0767c,Rv3500c,1
Rv0767c,Rv3501c,1
Rv0767c,Rv3524,1
Rv0767c,Rv3624c,1
Rv0767c,Rv3625c,1
Rv0767c,Rv3626c,1
Rv0767c,Rv3627c,1
Rv0818,Rv0044c,1
Rv0818,Rv0045c,1
Rv0818,Rv0244c,1
Rv0818,Rv0245,1
Rv0818,Rv0252,1
Rv0818,Rv0253,1
Rv0818,Rv0501,1
Rv0818,Rv0502,1
Rv0818,Rv1322A,1
Rv0818,Rv1386,1
Rv0818,Rv1387,1
Rv0818,Rv1542c,1
Rv0818,Rv1791,1
Rv0818,Rv1792,1
Rv0818,Rv2281,1
Rv0818,Rv3229c,1
Rv0818,Rv3384c,1
Rv0818,Rv3385c,1
Rv0818,Rv3386,1
Rv0818,Rv3387,1
Rv0827c,Rv0825c,1
Rv0827c,Rv0826,1
Rv0827c,Rv0827c,1
Rv0827c,Rv3660c,1
Rv0827c,Rv3661,1
Rv0880,Rv0475,1
Rv0880,Rv0667,1
Rv0880,Rv0690c,1
Rv0880,Rv0691c,1
Rv0880,Rv0692,1
Rv0880,Rv0693,1
Rv0880,Rv0694,1
Rv0880,Rv0726c,1
Rv0880,Rv0756c,1
Rv0880,Rv0757,1
Rv0880,Rv0793,1
Rv0880,Rv1078,1
Rv0880,Rv1079,1
Rv0880,Rv1180,1
Rv0880,Rv1215c,1
Rv0880,Rv1216c,1
Rv0880,Rv1217c,1
Rv0880,Rv1218c,1
Rv0880,Rv1219c,1
Rv0880,Rv1388,1
Rv0880,Rv1392,1
Rv0880,Rv2172c,1
Rv0880,Rv2173,1
Rv0880,Rv2174,1
Rv0880,Rv2188c,1
Rv0880,Rv2590,1
Rv0880,Rv3045,1
Rv0880,Rv3614c,1
Rv0880,Rv3738c,1
Rv0891c,Rv3458c,1
Rv0891c,Rv3459c,1
Rv0891c,Rv3460c,1
Rv0891c,Rv3461c,1
Rv0891c,Rv3462c,1
Rv0894,Rv1795,1
Rv0894,Rv1796,1
Rv0894,Rv1797,1
Rv0894,Rv1798,1
Rv0967,Rv0032,1
Rv0967,Rv0033,1
Rv0967,Rv0034,1
Rv0967,Rv0035,1
Rv0967,Rv0050,1
Rv0967,Rv0051,1
Rv0967,Rv0052,1
Rv0967,Rv0116c,1
Rv0967,Rv0117,1
Rv0967,Rv0126,1
Rv0967,Rv0155,1
Rv0967,Rv0156,1
Rv0967,Rv0157,1
Rv0967,Rv0163,1
Rv0967,Rv0204c,1
Rv0967,Rv0225,1
Rv0967,Rv0226c,1
Rv0967,Rv0227c,1
Rv0967,Rv0271c,1
Rv0967,Rv0282,1
Rv0967,Rv0283,1
Rv0967,Rv0284,1
Rv0967,Rv0285,1
Rv0967,Rv0286,1
Rv0967,Rv0295c,1
Rv0967,Rv0296c,1
Rv0967,Rv0324,1
Rv0967,Rv0325,1
Rv0967,Rv0326,1
Rv0967,Rv0340,1
Rv0967,Rv0350,1
Rv0967,Rv0351,1
Rv0967,Rv0352,1
Rv0967,Rv0353,1
Rv0967,Rv0380c,1
Rv0967,Rv0398c,1
Rv0967,Rv0399c,1
Rv0967,Rv0400c,1
Rv0967,Rv0410c,1
Rv0967,Rv0411c,1
Rv0967,Rv0412c,1
Rv0967,Rv0435c,1
Rv0967,Rv0436c,1
Rv0967,Rv0437c,1
Rv0967,Rv0446c,1
Rv0967,Rv0447c,1
Rv0967,Rv0448c,1
Rv0967,Rv0468,1
Rv0967,Rv0512,1
Rv0967,Rv0513,1
Rv0967,Rv0514,1
Rv0967,Rv0519c,1
Rv0967,Rv0551c,1
Rv0967,Rv0552,1
Rv0967,Rv0553,1
Rv0967,Rv0554,1
Rv0967,Rv0573c,1
Rv0967,Rv0574c,1
Rv0967,Rv0585c,1
Rv0967,Rv0600c,1
Rv0967,Rv0614,1
Rv0967,Rv0615,1
Rv0967,Rv0651,1
Rv0967,Rv0652,1
Rv0967,Rv0713,1
Rv0967,Rv0714,1
Rv0967,Rv0715,1
Rv0967,Rv0716,1
Rv0967,Rv0717,1
Rv0967,Rv0727c,1
Rv0967,Rv0728c,1
Rv0967,Rv0729,1
Rv0967,Rv0730,1
Rv0967,Rv0732,1
Rv0967,Rv0733,1
Rv0967,Rv0734,1
Rv0967,Rv0747,1
Rv0967,Rv0770,1
Rv0967,Rv0771,1
Rv0967,Rv0772,1
Rv0967,Rv0774c,1
Rv0967,Rv0775,1
Rv0967,Rv0783c,1
Rv0967,Rv0810c,1
Rv0967,Rv0811c,1
Rv0967,Rv0812,1
Rv0967,Rv0822c,1
Rv0967,Rv0830,1
Rv0967,Rv0836c,1
Rv0967,Rv0838,1
Rv0967,Rv0842,1
Rv0967,Rv0843,1
Rv0967,Rv0854,1
Rv0967,Rv0855,1
Rv0967,Rv0867c,1
Rv0967,Rv0875c,1
Rv0967,Rv0876c,1
Rv0967,Rv0877,1
Rv0967,Rv0885,1
Rv0967,Rv0886,1
Rv0967,Rv0896,1
Rv0967,Rv0931c,1
Rv0967,Rv0932c,1
Rv0967,Rv0933,1
Rv0967,Rv0934,1
Rv0967,Rv0941c,1
Rv0967,Rv0942,1
Rv0967,Rv0954,1
Rv0967,Rv0955,1
Rv0967,Rv0967,1
Rv0967,Rv0980c,1
Rv0967,Rv0995,1
Rv0967,Rv1002c,1
Rv0967,Rv1003,1
Rv0967,Rv1050,1
Rv0967,Rv1089A,1
Rv0967,Rv1090,1
Rv0967,Rv1095,1
Rv0967,Rv1102c,1
Rv0967,Rv1103c,1
Rv0967,Rv1104,1
Rv0967,Rv1116A,1
Rv0967,Rv1118c,1
Rv0967,Rv1119c,1
Rv0967,Rv1120c,1
Rv0967,Rv1167c,1
Rv0967,Rv1168c,1
Rv0967,Rv1169c,1
Rv0967,Rv1170,1
Rv0967,Rv1191,1
Rv0967,Rv1228,1
Rv0967,Rv1329c,1
Rv0967,Rv1330c,1
Rv0967,Rv1331,1
Rv0967,Rv1332,1
Rv0967,Rv1333,1
Rv0967,Rv1334,1
Rv0967,Rv1335,1
Rv0967,Rv1336,1
Rv0967,Rv1337,1
Rv0967,Rv1338,1
Rv0967,Rv1339,1
Rv0967,Rv1340,1
Rv0967,Rv1341,1
Rv0967,Rv1348,1
Rv0967,Rv1349,1
Rv0967,Rv1379,1
Rv0967,Rv1380,1
Rv0967,Rv1381,1
Rv0967,Rv1382,1
Rv0967,Rv1383,1
Rv0967,Rv1384,1
Rv0967,Rv1385,1
Rv0967,Rv1386,1
Rv0967,Rv1387,1
Rv0967,Rv1389,1
Rv0967,Rv1404,1
Rv0967,Rv1405c,1
Rv0967,Rv1406,1
Rv0967,Rv1407,1
Rv0967,Rv1408,1
Rv0967,Rv1409,1
Rv0967,Rv1455,1
Rv0967,Rv1457c,1
Rv0967,Rv1458c,1
Rv0967,Rv1459c,1
Rv0967,Rv1460,1
Rv0967,Rv1461,1
Rv0967,Rv1462,1
Rv0967,Rv1463,1
Rv0967,Rv1464,1
Rv0967,Rv1465,1
Rv0967,Rv1466,1
Rv0967,Rv1483,1
Rv0967,Rv1484,1
Rv0967,Rv1485,1
Rv0967,Rv1490,1
Rv0967,Rv1500,1
Rv0967,Rv1501,1
Rv0967,Rv1538c,1
Rv0967,Rv1539,1
Rv0967,Rv1540,1
Rv0967,Rv1612,1
Rv0967,Rv1613,1
Rv0967,Rv1614,1
Rv0967,Rv1624c,1
Rv0967,Rv1625c,1
Rv0967,Rv1632c,1
Rv0967,Rv1643,1
Rv0967,Rv1644,1
Rv0967,Rv1652,1
Rv0967,Rv1653,1
Rv0967,Rv1654,1
Rv0967,Rv1655,1
Rv0967,Rv1656,1
Rv0967,Rv1657,1
Rv0967,Rv1658,1
Rv0967,Rv1669,1
Rv0967,Rv1670,1
Rv0967,Rv1671,1
Rv0967,Rv1705c,1
Rv0967,Rv1706c,1
Rv0967,Rv1714,1
Rv0967,Rv1715,1
Rv0967,Rv1716,1
Rv0967,Rv1717,1
Rv0967,Rv1724c,1
Rv0967,Rv1725c,1
Rv0967,Rv1726,1
Rv0967,Rv1727,1
Rv0967,Rv1728c,1
Rv0967,Rv1729c,1
Rv0967,Rv1735c,1
Rv0967,Rv1739c,1
Rv0967,Rv1740,1
Rv0967,Rv1741,1
Rv0967,Rv1742,1
Rv0967,Rv1743,1
Rv0967,Rv1746,1
Rv0967,Rv1747,1
Rv0967,Rv1765c,1
Rv0967,Rv1769,1
Rv0967,Rv1770,1
Rv0967,Rv1771,1
Rv0967,Rv1818c,1
Rv0967,Rv1838c,1
Rv0967,Rv1839c,1
Rv0967,Rv1841c,1
Rv0967,Rv1842c,1
Rv0967,Rv1843c,1
Rv0967,Rv1844c,1
Rv0967,Rv1845c,1
Rv0967,Rv1846c,1
Rv0967,Rv1863c,1
Rv0967,Rv1864c,1
Rv0967,Rv1865c,1
Rv0967,Rv1876,1
Rv0967,Rv1882c,1
Rv0967,Rv1883c,1
Rv0967,Rv1884c,1
Rv0967,Rv1885c,1
Rv0967,Rv1886c,1
Rv0967,Rv1898,1
Rv0967,Rv1899c,1
Rv0967,Rv1900c,1
Rv0967,Rv1912c,1
Rv0967,Rv1918c,1
Rv0967,Rv1948c,1
Rv0967,Rv1949c,1
Rv0967,Rv1950c,1
Rv0967,Rv1951c,1
Rv0967,Rv1952,1
Rv0967,Rv1953,1
Rv0967,Rv1964,1
Rv0967,Rv1965,1
Rv0967,Rv1966,1
Rv0967,Rv1967,1
Rv0967,Rv1968,1
Rv0967,Rv1969,1
Rv0967,Rv1970,1
Rv0967,Rv1971,1
Rv0967,Rv1972,1
Rv0967,Rv1973,1
Rv0967,Rv1974,1
Rv0967,Rv1975,1
Rv0967,Rv1990A,1
Rv0967,Rv1992c,1
Rv0967,Rv1993c,1
Rv0967,Rv2054,1
Rv0967,Rv2064,1
Rv0967,Rv2065,1
Rv0967,Rv2066,1
Rv0967,Rv2100,1
Rv0967,Rv2102,1
Rv0967,Rv2126c,1
Rv0967,Rv2139,1
Rv0967,Rv2146c,1
Rv0967,Rv2151c,1
Rv0967,Rv2152c,1
Rv0967,Rv2153c,1
Rv0967,Rv2154c,1
Rv0967,Rv2155c,1
Rv0967,Rv2156c,1
Rv0967,Rv2157c,1
Rv0967,Rv2158c,1
Rv0967,Rv2159c,1
Rv0967,Rv2160c,1
Rv0967,Rv2197c,1
Rv0967,Rv2198c,1
Rv0967,Rv2238c,1
Rv0967,Rv2239c,1
Rv0967,Rv2240c,1
Rv0967,Rv2244,1
Rv0967,Rv2245,1
Rv0967,Rv2246,1
Rv0967,Rv2247,1
Rv0967,Rv2271,1
Rv0967,Rv2365c,1
Rv0967,Rv2366c,1
Rv0967,Rv2367c,1
Rv0967,Rv2368c,1
Rv0967,Rv2369c,1
Rv0967,Rv2370c,1
Rv0967,Rv2388c,1
Rv0967,Rv2397c,1
Rv0967,Rv2398c,1
Rv0967,Rv2399c,1
Rv0967,Rv2400c,1
Rv0967,Rv2401,1
Rv0967,Rv2441c,1
Rv0967,Rv2442c,1
Rv0967,Rv2452c,1
Rv0967,Rv2453c,1
Rv0967,Rv2454c,1
Rv0967,Rv2455c,1
Rv0967,Rv2485c,1
Rv0967,Rv2490c,1
Rv0967,Rv2507,1
Rv0967,Rv2537c,1
Rv0967,Rv2538c,1
Rv0967,Rv2539c,1
Rv0967,Rv2540c,1
Rv0967,Rv2551c,1
Rv0967,Rv2552c,1
Rv0967,Rv2553c,1
Rv0967,Rv2554c,1
Rv0967,Rv2555c,1
Rv0967,Rv2556c,1
Rv0967,Rv2557,1
Rv0967,Rv2558,1
Rv0967,Rv2559c,1
Rv0967,Rv2580c,1
Rv0967,Rv2581c,1
Rv0967,Rv2582,1
Rv0967,Rv2597,1
Rv0967,Rv2598,1
Rv0967,Rv2599,1
Rv0967,Rv2638,1
Rv0967,Rv2666,1
Rv0967,Rv2667,1
Rv0967,Rv2668,1
Rv0967,Rv2669,1
Rv0967,Rv2705c,1
Rv0967,Rv2706c,1
Rv0967,Rv2707,1
Rv0967,Rv2754c,1
Rv0967,Rv2799,1
Rv0967,Rv2800,1
Rv0967,Rv2843,1
Rv0967,Rv2844,1
Rv0967,Rv2922A,1
Rv0967,Rv2928,1
Rv0967,Rv2929,1
Rv0967,Rv2940c,1
Rv0967,Rv2959c,1
Rv0967,Rv2960c,1
Rv0967,Rv2962c,1
Rv0967,Rv3046c,1
Rv0967,Rv3079c,1
Rv0967,Rv3122,1
Rv0967,Rv3123,1
Rv0967,Rv3137,1
Rv0967,Rv3138,1
Rv0967,Rv3145,1
Rv0967,Rv3146,1
Rv0967,Rv3147,1
Rv0967,Rv3148,1
Rv0967,Rv3149,1
Rv0967,Rv3150,1
Rv0967,Rv3151,1
Rv0967,Rv3152,1
Rv0967,Rv3153,1
Rv0967,Rv3154,1
Rv0967,Rv3155,1
Rv0967,Rv3156,1
Rv0967,Rv3157,1
Rv0967,Rv3158,1
Rv0967,Rv3173c,1
Rv0967,Rv3174,1
Rv0967,Rv3175,1
Rv0967,Rv3224,1
Rv0967,Rv3224A,1
Rv0967,Rv3224B,1
Rv0967,Rv3225c,1
Rv0967,Rv3227,1
Rv0967,Rv3228,1
Rv0967,Rv3255c,1
Rv0967,Rv3256c,1
Rv0967,Rv3257c,1
Rv0967,Rv3272,1
Rv0967,Rv3273,1
Rv0967,Rv3280,1
Rv0967,Rv3281,1
Rv0967,Rv3282,1
Rv0967,Rv3335c,1
Rv0967,Rv3336c,1
Rv0967,Rv3337,1
Rv0967,Rv3338,1
Rv0967,Rv3340,1
Rv0967,Rv3341,1
Rv0967,Rv3342,1
Rv0967,Rv3355c,1
Rv0967,Rv3356c,1
Rv0967,Rv3390,1
Rv0967,Rv3394c,1
Rv0967,Rv3419c,1
Rv0967,Rv3420c,1
Rv0967,Rv3421c,1
Rv0967,Rv3422c,1
Rv0967,Rv3423c,1
Rv0967,Rv3437,1
Rv0967,Rv3438,1
Rv0967,Rv3444c,1
Rv0967,Rv3445c,1
Rv0967,Rv3446c,1
Rv0967,Rv3447c,1
Rv0967,Rv3458c,1
Rv0967,Rv3459c,1
Rv0967,Rv3460c,1
Rv0967,Rv3479,1
Rv0967,Rv3492c,1
Rv0967,Rv3493c,1
Rv0967,Rv3494c,1
Rv0967,Rv3495c,1
Rv0967,Rv3496c,1
Rv0967,Rv3497c,1
Rv0967,Rv3498c,1
Rv0967,Rv3499c,1
Rv0967,Rv3500c,1
Rv0967,Rv3501c,1
Rv0967,Rv3585,1
Rv0967,Rv3586,1
Rv0967,Rv3605c,1
Rv0967,Rv3606c,1
Rv0967,Rv3607c,1
Rv0967,Rv3608c,1
Rv0967,Rv3609c,1
Rv0967,Rv3610c,1
Rv0967,Rv3614c,1
Rv0967,Rv3615c,1
Rv0967,Rv3660c,1
Rv0967,Rv3689,1
Rv0967,Rv3690,1
Rv0967,Rv3693,1
Rv0967,Rv3712,1
Rv0967,Rv3713,1
Rv0967,Rv3740c,1
Rv0967,Rv3741c,1
Rv0967,Rv3742c,1
Rv0967,Rv3777,1
Rv0967,Rv3778c,1
Rv0967,Rv3779,1
Rv0967,Rv3780,1
Rv0967,Rv3781,1
Rv0967,Rv3782,1
Rv0967,Rv3783,1
Rv0967,Rv3794,1
Rv0967,Rv3795,1
Rv0967,Rv3796,1
Rv0967,Rv3797,1
Rv0967,Rv3798,1
Rv0967,Rv3805c,1
Rv0967,Rv3812,1
Rv0967,Rv3813c,1
Rv0967,Rv3814c,1
Rv0967,Rv3815c,1
Rv0967,Rv3816c,1
Rv0967,Rv3827c,1
Rv0967,Rv3828c,1
Rv0967,Rv3829c,1
Rv0967,Rv3835,1
Rv0967,Rv3836,1
Rv0967,Rv3884c,1
Rv0967,Rv3894c,1
Rv0967,Rv3895c,1
Rv0967,Rv3896c,1
Rv0967,Rv3915,1
Rv0967,Rv3917c,1
Rv0967,Rv3918c,1
Rv0967,Rv3919c,1
Rv0981,Rv0842,1
Rv0981,Rv0843,1
Rv0981,Rv1196,1
Rv0981,Rv2431c,1
Rv0981,Rv2432c,1
Rv0981,Rv2433c,1
Rv0981,Rv2434c,1
Rv0981,Rv2435c,1
Rv0981,Rv2639c,1
Rv1019,Rv3229c,1
Rv1019,Rv3230c,1
Rv1019,Rv3573c,1
Rv1019,Rv3574,1
Rv1033c,Rv0001,1
Rv1033c,Rv0002,1
Rv1033c,Rv0003,1
Rv1033c,Rv0004,1
Rv1033c,Rv0020c,1
Rv1033c,Rv0022c,1
Rv1033c,Rv0023,1
Rv1033c,Rv0024,1
Rv1033c,Rv0025,1
Rv1033c,Rv0032,1
Rv1033c,Rv0033,1
Rv1033c,Rv0034,1
Rv1033c,Rv0035,1
Rv1033c,Rv0047c,1
Rv1033c,Rv0055,1
Rv1033c,Rv0056,1
Rv1033c,Rv0057,1
Rv1033c,Rv0058,1
Rv1033c,Rv0077c,1
Rv1033c,Rv0078,1
Rv1033c,Rv0078A,1
Rv1033c,Rv0103c,1
Rv1033c,Rv0112,1
Rv1033c,Rv0113,1
Rv1033c,Rv0114,1
Rv1033c,Rv0115,1
Rv1033c,Rv0145,1
Rv1033c,Rv0155,1
Rv1033c,Rv0156,1
Rv1033c,Rv0157,1
Rv1033c,Rv0165c,1
Rv1033c,Rv0166,1
Rv1033c,Rv0167,1
Rv1033c,Rv0168,1
Rv1033c,Rv0169,1
Rv1033c,Rv0170,1
Rv1033c,Rv0171,1
Rv1033c,Rv0172,1
Rv1033c,Rv0173,1
Rv1033c,Rv0174,1
Rv1033c,Rv0175,1
Rv1033c,Rv0176,1
Rv1033c,Rv0177,1
Rv1033c,Rv0178,1
Rv1033c,Rv0203,1
Rv1033c,Rv0207c,1
Rv1033c,Rv0208c,1
Rv1033c,Rv0221,1
Rv1033c,Rv0222,1
Rv1033c,Rv0229c,1
Rv1033c,Rv0230c,1
Rv1033c,Rv0232,1
Rv1033c,Rv0233,1
Rv1033c,Rv0239,1
Rv1033c,Rv0240,1
Rv1033c,Rv0241c,1
Rv1033c,Rv0242c,1
Rv1033c,Rv0243,1
Rv1033c,Rv0244c,1
Rv1033c,Rv0245,1
Rv1033c,Rv0251c,1
Rv1033c,Rv0254c,1
Rv1033c,Rv0255c,1
Rv1033c,Rv0256c,1
Rv1033c,Rv0257,1
Rv1033c,Rv0268c,1
Rv1033c,Rv0269c,1
Rv1033c,Rv0270,1
Rv1033c,Rv0323c,1
Rv1033c,Rv0324,1
Rv1033c,Rv0325,1
Rv1033c,Rv0326,1
Rv1033c,Rv0327c,1
Rv1033c,Rv0328,1
Rv1033c,Rv0331,1
Rv1033c,Rv0354c,1
Rv1033c,Rv0363c,1
Rv1033c,Rv0388c,1
Rv1033c,Rv0389,1
Rv1033c,Rv0390,1
Rv1033c,Rv0391,1
Rv1033c,Rv0402c,1
Rv1033c,Rv0403c,1
Rv1033c,Rv0410c,1
Rv1033c,Rv0411c,1
Rv1033c,Rv0412c,1
Rv1033c,Rv0413,1
Rv1033c,Rv0426c,1
Rv1033c,Rv0427c,1
Rv1033c,Rv0428c,1
Rv1033c,Rv0429c,1
Rv1033c,Rv0430,1
Rv1033c,Rv0431,1
Rv1033c,Rv0432,1
Rv1033c,Rv0433,1
Rv1033c,Rv0456A,1
Rv1033c,Rv0457c,1
Rv1033c,Rv0458,1
Rv1033c,Rv0459,1
Rv1033c,Rv0475,1
Rv1033c,Rv0485,1
Rv1033c,Rv0488,1
Rv1033c,Rv0490,1
Rv1033c,Rv0500A,1
Rv1033c,Rv0501,1
Rv1033c,Rv0502,1
Rv1033c,Rv0509,1
Rv1033c,Rv0510,1
Rv1033c,Rv0511,1
Rv1033c,Rv0518,1
Rv1033c,Rv0568,1
Rv1033c,Rv0586,1
Rv1033c,Rv0587,1
Rv1033c,Rv0588,1
Rv1033c,Rv0589,1
Rv1033c,Rv0590,1
Rv1033c,Rv0590A,1
Rv1033c,Rv0591,1
Rv1033c,Rv0592,1
Rv1033c,Rv0593,1
Rv1033c,Rv0594,1
Rv1033c,Rv0635,1
Rv1033c,Rv0636,1
Rv1033c,Rv0637,1
Rv1033c,Rv0653c,1
Rv1033c,Rv0654,1
Rv1033c,Rv0655,1
Rv1033c,Rv0657c,1
Rv1033c,Rv0685,1
Rv1033c,Rv0711,1
Rv1033c,Rv0718,1
Rv1033c,Rv0719,1
Rv1033c,Rv0720,1
Rv1033c,Rv0721,1
Rv1033c,Rv0722,1
Rv1033c,Rv0723,1
Rv1033c,Rv0724,1
Rv1033c,Rv0751c,1
Rv1033c,Rv0752c,1
Rv1033c,Rv0753c,1
Rv1033c,Rv0757,1
Rv1033c,Rv0789c,1
Rv1033c,Rv0790c,1
Rv1033c,Rv0791c,1
Rv1033c,Rv0792c,1
Rv1033c,Rv0824c,1
Rv1033c,Rv0830,1
Rv1033c,Rv0839,1
Rv1033c,Rv0985c,1
Rv1033c,Rv0986,1
Rv1033c,Rv0987,1
Rv1033c,Rv0988,1
Rv1033c,Rv0989c,1
Rv1033c,Rv0996,1
Rv1033c,Rv1013,1
Rv1033c,Rv1018c,1
Rv1033c,Rv1019,1
Rv1033c,Rv1032c,1
Rv1033c,Rv1033c,1
Rv1033c,Rv1048c,1
Rv1033c,Rv1050,1
Rv1033c,Rv1102c,1
Rv1033c,Rv1103c,1
Rv1033c,Rv1104,1
Rv1033c,Rv1117,1
Rv1033c,Rv1157c,1
Rv1033c,Rv1158c,1
Rv1033c,Rv1159,1
Rv1033c,Rv1203c,1
Rv1033c,Rv1204c,1
Rv1033c,Rv1205,1
Rv1033c,Rv1211,1
Rv1033c,Rv1221,1
Rv1033c,Rv1229c,1
Rv1033c,Rv1230c,1
Rv1033c,Rv1268c,1
Rv1033c,Rv1305,1
Rv1033c,Rv1306,1
Rv1033c,Rv1307,1
Rv1033c,Rv1331,1
Rv1033c,Rv1332,1
Rv1033c,Rv1333,1
Rv1033c,Rv1334,1
